College_ID,Academic Program Name,Quota,Special Quota,Seat Type,Gender,Round,Opening Rank,Closing Rank
83,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,7060,7060
83,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,7243,7490
51,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,3402,3762
51,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,4834,5173
51,"Information Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,3787,4250
84,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,2929,3391
84,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,4396,4414
84,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,4022,4530
84,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,5824,5990
52,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,5165,5215
53,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,4407,4682
53,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,5749,5749
54,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,4631,5053
54,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,5843,6417
85,"Agricultural Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,12621,13007
85,"Agricultural Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,27663,31666
85,"Agricultural Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Female-only (including Supernumerary),6,27646,27646
85,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,7057,7157
85,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,13859,15773
85,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Female-only (including Supernumerary),6,22175,22175
85,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8869,8992
85,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,18420,19160
85,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Female-only (including Supernumerary),6,22476,22476
55,"Architecture (5 Years, Bachelor of Architecture)",AI,,EWS,Gender-Neutral,6,394,409
55,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,2676,2784
55,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,4770,5115
55,"Bio Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8525,8972
55,"Bio Technology (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,13093,13745
55,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8277,8823
55,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,11744,12592
55,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8261,8422
55,"Civil Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,10793,11682
55,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,2346,2646
55,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,3529,4620
55,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,5132,5347
55,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,5968,7577
55,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,3705,4124
55,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,5259,6858
55,"Food Technology (5 Years, Integrated Master of Science)",AI,,EWS,Gender-Neutral,6,9406,9434
55,"Food Technology (5 Years, Integrated Master of Science)",HS,,EWS,Gender-Neutral,6,16106,16106
55,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,,EWS,Gender-Neutral,6,5013,5960
55,"Mathematics and Computing (5 Years, Integrated Master of Science)",HS,,EWS,Gender-Neutral,6,11620,13206
55,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,6845,7310
55,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,8160,11487
55,"Physics (5 Years, Integrated Master of Science)",AI,,EWS,Gender-Neutral,6,8894,8894
55,"Physics (5 Years, Integrated Master of Science)",HS,,EWS,Gender-Neutral,6,16436,16582
55,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8991,9118
55,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,11930,13580
55,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,,EWS,Gender-Neutral,6,7008,7017
55,"Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,,EWS,Gender-Neutral,6,14389,14389
86,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9471,10155
86,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11327,11836
86,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,10890,11261
86,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13009,13488
87,"Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13610,13799
88,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9812,10099
88,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9030,9338
88,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9448,9686
89,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13183,13512
89,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,12458,12948
89,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8432,8685
89,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,10119,10253
89,"Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13522,13785
89,"Information Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9588,9987
89,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,12810,13401
90,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,6425,7637
90,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8858,9100
91,"Electronics System Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8830,9495
92,"Computer Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,6880,8232
92,"Computer Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,8020,8020
92,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9933,10427
92,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,11300,11347
92,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,12126,12493
92,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,12095,12252
92,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11664,12643
92,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,12877,12877
56,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,12426,12970
56,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,7418,8226
56,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,10149,10661
56,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8897,9157
56,"Food Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13662,13770
56,"Instrumentation and Control Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,12915,13316
56,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11810,12778
93,"Architecture (5 Years, Bachelor of Architecture)",AI,,EWS,Gender-Neutral,6,344,422
93,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13031,13253
93,"Computer Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9224,9249
93,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11362,11518
93,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,10345,10376
93,"Information Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9748,9879
94,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,12236,12256
94,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8044,8367
94,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9950,9950
94,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9531,9643
94,"Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13442,13675
94,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11076,11194
95,"Architecture (5 Years, Bachelor of Architecture)",AI,,EWS,Gender-Neutral,6,55,192
95,"Planning (4 Years, Bachelor of Planning)",AI,,EWS,Gender-Neutral,6,189,271
96,"Architecture (5 Years, Bachelor of Architecture)",AI,,EWS,Gender-Neutral,6,40,117
96,"Planning (4 Years, Bachelor of Planning)",AI,,EWS,Gender-Neutral,6,106,177
97,"Architecture (5 Years, Bachelor of Architecture)",AI,,EWS,Gender-Neutral,6,59,179
97,"Planning (4 Years, Bachelor of Planning)",AI,,EWS,Gender-Neutral,6,146,262
98,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,,EWS,Gender-Neutral,6,3622,4332
57,"Aerospace Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,15086,24795
57,"Aerospace Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,5937,6175
57,"Civil Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,18088,49551
57,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,8674,8753
57,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,5201,10429
57,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,1657,2168
57,"Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",HS,,EWS,Gender-Neutral,6,6203,10775
57,"Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",OS,,EWS,Gender-Neutral,6,1997,2526
57,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,17708,22201
57,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,5072,5641
57,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,12222,17006
57,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,2703,3030
57,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,22298,35600
57,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,6431,7083
57,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,8756,8966
57,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,8455,8704
99,"Computer Science & Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,,EWS,Gender-Neutral,6,4102,4698
99,"Electronics & Communication Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,,EWS,Gender-Neutral,6,5719,6093
100,"Computer Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,4574,4782
100,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,4062,4535
100,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,5995,6787
100,"Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,5868,5918
100,"Information Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,4753,5103
101,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,7379,7379
58,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9346,9346
58,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11474,12074
58,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Female-only (including Supernumerary),6,11785,11785
58,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,6439,7590
58,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8247,8503
58,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8267,8267
58,"Information Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,7804,7804
58,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11119,11711
58,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9469,9811
102,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,25656,26112
102,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,10717,11486
102,"Food Technology (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,36754,45426
102,"Food Technology (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,13110,13765
102,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,,EWS,Gender-Neutral,6,26571,40117
102,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS,Gender-Neutral,6,11665,12251
103,"Bio Medical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,10322,11180
103,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,6757,7466
103,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8928,9182
104,"Food Technology and Management (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13347,13742
105,"Food Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13291,13555
106,"Agricultural Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11499,11499
106,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8577,8577
106,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,8227,9150
106,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9104,9104
106,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,9285,9285
106,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,11716,11716
107,"Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13366,13771
108,"Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,,EWS,Gender-Neutral,6,8573,9769
108,"Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))",AI,,EWS,Gender-Neutral,6,9066,9295
109,"Chemical Engineering (5 Years, Integrated Masters in Technology)",AI,,EWS,Gender-Neutral,6,8971,9137
109,"Chemical Engineering (5 Years, Integrated Masters in Technology)",HS,,EWS,Gender-Neutral,6,16527,17310
110,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,,EWS,Gender-Neutral,6,13150,13341
